name,distance,address,telephone,rating,review_counts,closed
Sizzler Kabab,401.98209340164357,"754 King Street W, Toronto, ON M5V 1N3, Canada",,3.5,11,False
My Roti Place,399.6344992766093,"901 King Street W, Toronto, ON M5V 3H5, Canada",+1 416-306-8445,5.0,1,False
My Roti Place,1053.8256939916116,"406 Queen Street W, Toronto, ON M5V 2A6, Canada",+1 416-366-5554,3.5,73,False
TO’s Kathi Roll Eatery,1043.0593656017388,"465 Queen Street W, Toronto, ON M5V 2A9, Canada",,4.5,2,False
6ixTriangles,1179.1485460226759,"127 Jefferson Avenue, Toronto, ON M6K 3E4, Canada",+1 416-539-0555,3.5,7,False
King's Café,1154.95084297213,"192 Augusta Avenue, Toronto, ON M5T 2L6, Canada",+1 416-591-1340,4.0,142,False
Fresh on Crawford,433.1666138405073,"894 Queen Street W, Toronto, ON M6J 1G3, Canada",+1 416-599-4442,3.5,193,False
Coco Rice Thai Cuisine,558.5932591130784,"669 King Street W, Toronto, ON M5V 1M9, Canada",+1 416-504-9434,3.5,114,False
Himalayan Kitchen,187.26976223816294,"1526 Queen Street W, Toronto, ON M6R 1A1, Canada",+1 416-536-4138,4.5,149,False
Mother India,404.2680267635884,"1456 Queen Street W, Toronto, ON M6K 1M2, Canada",+1 416-588-4634,4.0,206,False
South Indian Dosa Mahal,427.4902889735276,"9 Roncesvalles Avenue, Toronto, ON M6R 2K2, Canada",+1 647-341-8553,4.0,13,False
OM Restaurant and Bar,276.46790213600104,"1439 Queen Street W, Toronto, ON M6R 1A1, Canada",+1 416-532-3901,4.0,52,False
Garleek Kitchen,249.1617960218057,"1500 Queen Street W, Toronto, ON M6R 1A4, Canada",+1 416-551-0929,4.5,52,False
Momo Cafe & Zomsa Bar,253.58838290399376,"1498 Queen Street W, Toronto, ON M6R 1A4, Canada",+1 416-551-0997,5.0,2,False
Little Tibet  Restaurant,234.43778757955045,"1449A Queen Street W, Toronto, ON M6R 1A1, Canada",+1 416-532-9728,4.5,26,False
Shangrila Tibetan & Asian Cuisine,75.68301168219406,"1600 Queen Street W, Toronto, ON M6R 1A8, Canada",+1 416-588-1100,4.0,96,False
Norling,218.71095145683142,"1512 Queen Street W, Toronto, ON M6R 1A4, Canada",+1 416-532-2877,4.0,72,False
Dave's Hot Chicken,67.08528484105645,"1582 Queen Street W, Toronto, ON M6R 1A6, Canada",+1 416-546-3776,3.5,62,False
Loga's Corner,410.32044895856103,"216C Close Avenue, Toronto, ON M6K 2V5, Canada",+1 647-761-0965,4.5,173,False
IST Snack Bar,818.9921086724266,"1263 Queen Street W, Toronto, ON M6K 1L4, Canada",,3.5,13,False
Bowl of Karma,463.87540824485103,"1036 Kingston Road, Toronto, ON M4E 1T4, Canada",+1 416-693-0110,4.0,14,False
Red Hot Tandoori,1211.7836843867997,"3030 Danforth Avenue, East York, ON M4C 1N2, Canada",+1 416-901-6363,3.5,6,False
Brown Box,1199.4117383582766,"3040 Danforth Avenue, East York, ON M4C 1N2, Canada",+1 416-691-4440,3.5,3,False
Ghoroaa Restaurant,1272.1326699241665,"2994 Danforth Avenue, East York, ON M4C 1M7, Canada",+1 416-694-8720,3.5,22,False
Makkah Restaurant,1289.242774445292,"2980 Danforth Avenue, East York, ON M4C 1M6, Canada",+1 416-693-2222,4.0,2,False
Lahore Tikka House,1159.3110768376005,"1365 Gerrard Street E, Toronto, ON M4L 1Z3, Canada",+1 416-406-1668,3.5,544,False
KaSpace Cafe,29.10137720687007,"1183 Queen Street E, Toronto, ON M4M 1L6, Canada",+1 647-657-9600,5.0,9,False
Lahore Grill & Fast Food,1013.9786130813877,"1274 Gerrard Street E, Toronto, ON M4L 1Y6, Canada",+1 416-778-9785,3.5,14,False
The Social Gardener,1145.84529535432,"1326 Gerrard Street  E, Toronto, ON M4L 1Z1, Canada",+1 416-465-6021,3.5,5,False
My Roti Place,731.6740910316361,"948 Queen Street E, Toronto, ON M4M 1J7, Canada",+1 416-778-4448,4.0,13,False
Maha's,1050.4932156937343,"226 Greenwood Avenue, Toronto, ON M4L 2R2, Canada",+1 416-462-2703,4.0,598,False
Baldev Paan Cold Drink House,1232.9544725250073,"1399 Gerrard Street E, Toronto, ON M4L 1Z5, Canada",+1 416-463-7226,3.0,3,False
Bancan Kitchen,660.0883889347259,"1328 Danforth Avenue E, Toronto, ON M4J 1M9, Canada",+1 416-469-0002,4.5,7,False
Kachiguda Junction,996.5300769578799,"505 Danforth Avenue, Toronto, ON M4K 1P5, Canada",+1 416-466-1555,4.5,3,False
Not Just Butter Chicken,627.9691299958257,"1307 Danforth Avenue, Toronto, ON M4J 1M8, Canada",+1 416-994-1972,4.5,16,False
India Kitchen,63.518746461297326,"988 Danforth Ave, Toronto, ON M4J 1M1, Canada",,1.0,1,False
Danforth Dragon,247.4256509237245,"861 Danforth Avenue, Toronto, ON M4J 1L8, Canada",+1 416-461-9238,3.5,88,False
Gorkha Durbar,955.4312512891947,"516 Danforth Ave, Toronto, ON M4K 1P6, Canada",+1 416-469-5580,2.0,1,False
Abyssinia Ethiopian Restaurant,229.4943371644313,"884 Danforth Avenue, Toronto, ON M4J 1L7, Canada",+1 416-778-9798,4.5,25,False
Maurya East Indian Roti,53.32174789118725,"150 E Liberty Street, Toronto, ON M6K 3R5, Canada",+1 647-347-7002,3.0,43,False
My Roti Place,563.9551113032007,"901 King Street West, Toronto, ON M5V 3H5, Canada",+1 416-306-8445,4.5,34,False
6ixTriangles,405.594654575799,"127 Jefferson Avenue, Toronto, ON M6K 3E4, Canada",+1 416-539-0555,3.5,7,False
My Roti Place,563.9551113032007,"901 King Street W, Toronto, ON M5V 3H5, Canada",+1 416-306-8445,5.0,1,False
Curryish Tavern,1065.3185381314834,"783 Queen Street W, Toronto, ON M6J 1G1, Canada",+1 416-392-7837,4.0,11,False
The Kettle,1297.3217812675052,"685 Queen Street W, Toronto, ON M6J 1E6, Canada",+1 416-551-6788,4.5,14,False
Sizzler Kabab,1073.6398951808878,"754 King Street W, Toronto, ON M5V 1N3, Canada",,3.5,11,False
The Momo House,1292.9065034961043,"685 Queen St W, Toronto, ON M6J 1E6, Canada",,4.0,4,False
Fresh on Crawford,713.5879846366698,"894 Queen Street W, Toronto, ON M6J 1G3, Canada",+1 416-599-4442,3.5,193,False
Cumin Kitchen - Fine Indian Cuisine,1190.788398776102,"1820 Danforth Avenue, Toronto, ON M4C 1H8, Canada",+1 647-748-5522,4.5,71,False
Chowpatty Culture,932.6134920388505,"1966 Queen Street E, Toronto, ON M4L 1H8, Canada",+1 416-691-0404,5.0,1,False
Udupi Palace,1018.4753462820786,"1460 Gerrard Street E, Toronto, ON M4L 2A3, Canada",+1 416-405-8189,3.5,208,False
The Samosarie,1141.0335215522616,"1904 Danforth Avenue, Toronto, ON M4C 1J4, Canada",+1 416-421-9990,3.0,5,False
Bindia Indian Bistro,678.5606549162455,"16 Market St., Toronto, ON M5E 1M6, Canada",+1 416-863-0000,4.0,207,False
Khazana - By Chef Sanjeev Kapoor,306.126435259582,"261 Yonge Street, Toronto, ON M5B 1N8, Canada",+1 905-789-8738,3.5,20,False
Little India Restaurant,907.8436357386566,"255 Queen Street W, Toronto, ON M5V 1Z4, Canada",+1 416-205-9836,3.5,435,False
Spice66,536.1485887833402,"335 Yonge And Dundas, Toronto, ON M5B 2L3, Canada",+1 416-816-2766,4.0,3,False
Aroma Fine Indian Cuisine,1179.7646080735426,"287 King St W, Toronto, ON M5V 1J5, Canada",+1 416-971-7242,3.5,224,False
Bombay Palace,532.8262199513979,"71 Jarvis Street, Toronto, ON M5C 2H2, Canada",+1 416-368-8048,3.5,59,False
Byblos,990.2265599590256,"11 Duncan Street, Toronto, ON M5V 3M2, Canada",+1 647-660-0909,4.5,910,False
The Host Fine Indian Cuisine,772.9058465740242,"87 Elm Street, Toronto, ON M5G 0A8, Canada",+1 416-962-4678,3.5,131,False
The Bombay,922.6679963870529,"259 Queen Street W, Toronto, ON M5V 1Z4, Canada",+1 416-519-2550,3.0,9,False
Maezo Indian Cuisine,949.6755791899742,"102-250 Dundas Street W, Toronto, ON M5T 2Z6, Canada",+1 416-941-0000,4.5,12,False
Benares Cucina Indian,618.642353190659,"001 – 49 Front Street E, Toronto, ON M5E 1B3, Canada",+1 416-955-9000,4.0,9,False
T|Bar,740.1744890771673,"Chelsea Hotel, 33 Gerrard Street W, Toronto, ON M5G 1Z4, Canada",+1 416-585-4961,3.5,13,False
Matagali Restaurant,711.3850667905738,"69 Elm Street, Toronto, ON M5G 1H2, Canada",+1 416-599-9994,3.5,57,False
Touch,255.70686759713976,"1 Adelaide St E, Toronto, ON M5C 1J4, Canada",+1 416-364-4203,3.0,20,False
Indian Biriyani House,710.8026851230837,"181 Dundas St W, Toronto, ON M5G 1C7, Canada",+1 416-340-1254,2.5,71,False
Charcoal Biryani,531.8377671213509,"199 Bay Street, Commerce Court, Toronto, ON M5L 0A2, Canada",+1 647-294-1006,3.0,1,False
PLANTA Toronto,797.4272163715659,"180 Queen Street W, Toronto, ON M5V 3X3, Canada",+1 647-812-1210,4.0,168,False
Chaska,903.0832453940812,"218 Adelaide St W, Toronto, ON M5H 1W7, Canada",,4.0,12,False
King Place,806.8850642216843,"236 Sherbourne Street, Unit 1, Toronto, ON M5A 2R7, Canada",+1 647-352-0786,3.5,44,False
Laziz Curry Kitchen,508.2776967538052,"151 Dundas St E, Toronto, ON M5B 1E4, Canada",+1 416-762-9440,3.5,2,False
Khazana - By Chef Sanjeev Kapoor,162.4990773965499,"261 Yonge Street, Toronto, ON M5B 1N8, Canada",+1 905-789-8738,3.5,20,False
Spice66,124.53358322310525,"335 Yonge And Dundas, Toronto, ON M5B 2L3, Canada",+1 416-816-2766,4.0,3,False
Bindia Indian Bistro,1075.1333867669089,"16 Market St., Toronto, ON M5E 1M6, Canada",+1 416-863-0000,4.0,207,False
Little India Restaurant,1033.2963506509445,"255 Queen Street W, Toronto, ON M5V 1Z4, Canada",+1 416-205-9836,3.5,435,False
T|Bar,348.0201956727362,"Chelsea Hotel, 33 Gerrard Street W, Toronto, ON M5G 1Z4, Canada",+1 416-585-4961,3.5,13,False
The Host Fine Indian Cuisine,526.842293957872,"87 Elm Street, Toronto, ON M5G 0A8, Canada",+1 416-962-4678,3.5,131,False
Matagali Restaurant,422.23241596065816,"69 Elm Street, Toronto, ON M5G 1H2, Canada",+1 416-599-9994,3.5,57,False
Maezo Indian Cuisine,832.4842772143484,"102-250 Dundas Street W, Toronto, ON M5T 2Z6, Canada",+1 416-941-0000,4.5,12,False
Colaba Junction,699.425393336475,"801 Bay Street, Unit 3 & 4, Toronto, ON M5S 1Y9, Canada",+1 416-646-8800,3.0,81,False
Bombay Palace,865.5894504546641,"71 Jarvis Street, Toronto, ON M5C 2H2, Canada",+1 416-368-8048,3.5,59,False
King Place,690.43342020095,"236 Sherbourne Street, Unit 1, Toronto, ON M5A 2R7, Canada",+1 647-352-0786,3.5,44,False
Indian Biriyani House,584.5887536161048,"181 Dundas St W, Toronto, ON M5G 1C7, Canada",+1 416-340-1254,2.5,71,False
Punjabi Chaap Corner,346.5754466007051,"38 Elm Street, Unit 06A, Toronto, ON M5G 2K5, Canada",+1 416-598-3787,4.0,5,False
Indian Roti House,869.1728832910322,"471 Church Street, Toronto, ON M4Y 2C5, Canada",+1 647-987-7684,3.5,43,False
Globol Restaurants,620.0313771318642,"60 Carlton Street, Loblaws Maple Leaf Gardens, Toronto, ON M5B 1J2, Canada",,5.0,1,False
Curry Kitchen + Falafel,310.69798692825384,"139 Dundas Street E, Toronto, ON M5B 2N6, Canada",+1 647-352-8779,5.0,1,False
Laziz Curry Kitchen,339.83640382749047,"151 Dundas St E, Toronto, ON M5B 1E4, Canada",+1 416-762-9440,3.5,2,False
The Bombay,1048.2103198321354,"259 Queen Street W, Toronto, ON M5V 1Z4, Canada",+1 416-519-2550,3.0,9,False
PLANTA Toronto,919.9103449592118,"180 Queen Street W, Toronto, ON M5V 3X3, Canada",+1 647-812-1210,4.0,168,False
Multani Rollz & Bowlz,406.5705233603759,"384 Yonge Street, Unit 54, Toronto, ON M5G 2K2, Canada",,3.0,1,False
Red Hot Tandoori,514.3744942137913,"3030 Danforth Avenue, East York, ON M4C 1N2, Canada",+1 416-901-6363,3.5,6,False
ADDA Bengali Kitchen and Catering,1083.7947548879115,"3342 Danforth Avenue, Unit 1, Toronto, ON M1L 1C8, Canada",+1 647-347-2332,5.0,15,False
Bowl of Karma,686.1907437700413,"1036 Kingston Road, Toronto, ON M4E 1T4, Canada",+1 416-693-0110,4.0,14,False
Brown Box,518.4761808761999,"3040 Danforth Avenue, East York, ON M4C 1N2, Canada",+1 416-691-4440,3.5,3,False
Lobongo Fine Dining,1242.0577372626824,"3454 Danforth Avenue, Scarborough, ON M1L 1E1, Canada",+1 416-690-8773,4.0,2,False
Makkah Restaurant,570.8485340471592,"2980 Danforth Avenue, East York, ON M4C 1M6, Canada",+1 416-693-2222,4.0,2,False
Ghoroaa Restaurant,557.3647431665936,"2994 Danforth Avenue, East York, ON M4C 1M7, Canada",+1 416-694-8720,3.5,22,False
Unity Cafe Corporation,667.8143825318399,"2891 Danforth Avenue, Toronto, ON M4C 1M3, Canada",+1 416-698-9166,4.0,1,False
Hakka Chopsticks,621.5578137762294,"2940 Danforth Avenue, Toronto, ON M4C 1M5, Canada",+1 647-352-4888,4.0,14,False
Shalimar Grill,1254.748563900379,"50 Danforth Rd, Toronto, ON M1L 3W4, Canada",+1 416-686-2625,4.0,6,False
Dhaka Biryani House,690.8121744446405,"3315 Danforth Avenue, Toronto, ON M1L 1B8, Canada",+1 647-800-4172,3.0,4,False
Cafe D Taj,1083.7947548872,"3342 Danforth Avenue, Toronto, ON M1L 1C9, Canada",+1 416-699-3825,4.0,13,False
Mt Everest Restaurant,666.3601759179493,"804 Eglinton Avenue E, Toronto, ON M4G 2L1, Canada",+1 647-748-8849,3.5,86,False
Bhoj Indian Cuisine,112.48948567691826,"21 Davenport Road, Toronto, ON M5R 1H2, Canada",+1 416-961-8351,4.0,73,False
Utsav,137.10780153849558,"69 Yorkville Ave, Toronto, ON M5R 1B8, Canada",+1 416-961-8349,4.0,137,False
Poppadum,186.69116329631404,"874 Yonge Street, Toronto, ON M4W 2J1, Canada",+1 647-892-2907,5.0,6,False
Kathmandu Restaurant,211.4948687478923,"12 Cumberland Street, Toronto, ON M4W 1J5, Canada",+1 647-345-4214,3.5,68,False
Naan & Kabob,479.87650530812556,"691 Yonge Street, Toronto, ON M4Y 2B2, Canada",+1 416-972-6623,4.0,149,False
Suksi Biryani House,463.8830081371821,"15 Hayden Street, Toronto, ON M4Y 2P2, Canada",+1 416-515-1957,3.5,74,False
Kothur Indian Cuisine,591.3969958663841,"649 Yonge Street, Toronto, ON M4Y 2A6, Canada",+1 416-926-0953,3.5,101,False
PLANTA Yorkville,223.36528314062056,"1221 Bay Street, Toronto, ON M5R 3P5, Canada",+1 647-812-1221,4.0,508,False
Adrak,576.8536643089021,"138 Avenue Road, Toronto, ON M5R 2H6, Canada",+1 416-413-0777,3.5,11,False
Govinda's,774.0695976071604,"243 Avenue Road, Toronto, ON M5R 2J6, Canada",+1 888-218-1040,4.0,43,False
Exotic Tandoori Restaurant,486.421222231163,"11 Charles Street W, Toronto, ON M4Y 1R4, Canada",+1 416-964-1616,3.0,2,False
Indian Roti House,1171.6869945696524,"471 Church Street, Toronto, ON M4Y 2C5, Canada",+1 647-987-7684,3.5,43,False
Maja Indian Cuisine,922.3670222570878,"345 Bloor Street E, Toronto, ON M4W 3J6, Canada",+1 647-350-7876,4.0,34,False
Tandori,355.0164358960007,"Hudson Bay Centre, 2 Bloor Street E, Toronto, ON M4W 3T3, Canada",+1 416-580-9311,3.0,7,False
M Biryani House,253.73260311310037,"F03-2 Bloor Street W, Toronto, ON M5T 1G1, Canada",+1 647-340-4180,1.0,1,False
Ceylon Spice by Esther,298.82197045134296,"2 Bloor St W, L35, Toronto, ON M5T 1G1, Canada",,2.0,5,False
Butter Chicken Roti,708.8739005557285,"646 Yonge Street, Toronto, ON M4Y 2A6, Canada",+1 416-783-7634,3.5,20,False
The Halal Guys,906.7136697470274,"563 Yonge St, Toronto, ON M4Y 1Z2, Canada",+1 416-901-1011,3.0,269,False
Wrap & Grab,803.499711528701,"618 Yonge Street, Toronto, ON M4Y 1Z3, Canada",+1 416-598-0505,2.0,7,False
Curry Twist Restaurant,841.8360470716723,"3034 Dundas Street W, Toronto, ON M6P 1Z3, Canada",+1 416-769-5460,4.0,114,False
Leela Indian Food Bar,938.1669897253907,"3108 Dundas Street W, Toronto, ON M6P 2A1, Canada",+1 416-769-7777,4.0,105,False
My Roti Place,162.7049807396681,"70 Weston Road, Toronto, ON M6N 5H3, Canada",+1 647-350-5554,3.5,5,False
North of Bombay,814.527761779704,"2996 Dundas Street W, Toronto, ON M6P 1Z3, Canada",+1 416-604-9465,3.0,46,False
Dil Se Indian Restaurant & Bar,754.8226125100974,"335 Roncesvalles Avenue, Toronto, ON M6R 2M8, Canada",+1 416-532-4141,4.5,21,False
South Indian Dosa Mahal,886.9061771347164,"1285 Bloor Street W, Toronto, ON M6H 1N7, Canada",+1 416-588-4147,4.5,2,False
Mirch Indian Cuisine,604.415061516146,"900 Dufferin St, Toronto, ON M6H 4E7, Canada",+1 416-885-4934,4.0,10,False
Cafe Tibet Bar & Grill,831.3789064447335,"390 Roncesvalles Avenue, Toronto, ON M6R 2M9, Canada",+1 416-792-9258,4.5,22,False
Tadka Express,931.9872949024577,"675 Lansdowne Avenue, Toronto, ON M6H 3Y9, Canada",+1 416-551-7891,3.0,2,False
IST Snack Bar,1260.1393918411377,"1263 Queen Street W, Toronto, ON M6K 1L4, Canada",,3.5,13,False
Ambiyan on Yonge,135.91902877650904,"1560 Yonge Street, Unit 114, Toronto, ON M4T 2S9, Canada",+1 416-792-5656,4.5,12,False
Vivah Restaurant,135.91902877650904,"1560 Yonge Street, Toronto, ON M4T 2S9, Canada",+1 416-929-2800,2.5,2,False
Tamasha,925.4069454090348,"1835 Yonge Street, Toronto, ON M4S 1X8, Canada",+1 647-508-4455,3.5,39,False
Twisted Indian Wraps,232.88378308352475,"60 St Clair Avenue East, Toronto, ON M4T 1N5, Canada",+1 416-546-0314,4.5,4,False
Aanch,384.1431165019751,"259 Wellington St W, Toronto, ON M5V, Canada",+1 416-599-0513,4.0,189,False
Aroma Fine Indian Cuisine,589.2734577641539,"287 King St W, Toronto, ON M5V 1J5, Canada",+1 416-971-7242,3.5,224,False
Indian Roti House,684.2356787784445,"256 Queens Quay W, Toronto, ON M5J 1B5, Canada",+1 416-260-6666,4.0,231,False
Little India Restaurant,1008.8640105613676,"255 Queen Street W, Toronto, ON M5V 1Z4, Canada",+1 416-205-9836,3.5,435,False
Saffron Spice Kitchen,810.0947629407544,"459 Queen Street W, Toronto, ON M5V 2A9, Canada",+1 416-203-0222,4.0,137,False
Byblos,771.3795835914552,"11 Duncan Street, Toronto, ON M5V 3M2, Canada",+1 647-660-0909,4.5,910,False
Roti Mahal Indian Cuisine,1018.7137792654993,"554 Queen Street W, Toronto, ON M5V 2B5, Canada",+1 416-546-9404,4.5,17,False
The Bombay,996.8077222392319,"259 Queen Street W, Toronto, ON M5V 1Z4, Canada",+1 416-519-2550,3.0,9,False
Chaska,882.2410904340567,"218 Adelaide St W, Toronto, ON M5H 1W7, Canada",,4.0,12,False
Fresh on Spadina,735.7906840894444,"147 Spadina Avenue, Toronto, ON M5V 2L7, Canada",+1 416-599-4442,4.0,435,False
My Dosa Place,843.5689975443279,"406 Queen Street W, Toronto, ON M5V 2A6, Canada",+1 416-366-5554,4.0,1,False
My Roti Place,841.453078882181,"406 Queen Street W, Toronto, ON M5V 2A6, Canada",+1 416-366-5554,3.5,73,False
Annalakshmi,361.2240176669303,"277 Wellington Street W, Unit 100B, Toronto, ON M5V 3E4, Canada",+1 416-792-3672,3.0,22,False
Angithi Biryani and Wraps,145.70191534987208,"363 Bremner Boulevard, Toronto, ON M5V 3V4, Canada",+1 416-551-1777,2.0,9,False
Chin Chin Street Side Kitchen,151.67615398216856,"363 Bremner Boulevard, Toronto, ON M5V 3V4, Canada",+1 416-901-1990,3.5,49,False
Stratus Restaurant,1127.7892526542905,"79 Wellington Street W, TD South Tower, 36th Fl., Toronto, ON M5K 1J5, Canada",+1 416-865-1924,5.0,1,False
Cheffry's Artisanal Bistro,735.200444500064,"388 Richmond Street W, Unit 5B, Toronto, ON M5V 3P1, Canada",+1 437-996-7357,4.5,13,False
The Kettle,1095.0649088072232,"685 Queen Street W, Toronto, ON M6J 1E6, Canada",+1 416-551-6788,4.5,14,False
Swades Indian Cuisine,1005.7433344863089,"208 Queens Quay West, Harbourfront centre, Toronto, ON M5J 2Y5, Canada",+1 416-368-7272,2.5,37,False
Chaska Express,1001.4544494273272,"595 Bay Street, Toronto, ON M5G 2R3, Canada",+1 647-475-1278,3.5,20,False
Durbar Indian Cuisine,258.4614342717098,"2469 Bloor Street W, Toronto, ON M6S 1P7, Canada",+1 416-762-4441,3.5,18,False
Bukhara Grill,918.9062485981175,"2241A Bloor Street W, Toronto, ON M6S 1N7, Canada",+1 416-551-5199,4.0,74,False
Mt Everest Restaurant,1211.007722941735,"804 Eglinton Avenue E, Toronto, ON M4G 2L1, Canada",+1 647-748-8849,3.5,86,False
My Roti Place,380.85122881983,"3334 Yonge Street, Toronto, ON M4N 2M4, Canada",+1 416-489-7684,3.5,8,False
Little India Restaurant,242.00071842400868,"255 Queen Street W, Toronto, ON M5V 1Z4, Canada",+1 416-205-9836,3.5,435,False
Aanch,871.3269629625015,"259 Wellington St W, Toronto, ON M5V, Canada",+1 416-599-0513,4.0,189,False
Maezo Indian Cuisine,302.84075405149474,"102-250 Dundas Street W, Toronto, ON M5T 2Z6, Canada",+1 416-941-0000,4.5,12,False
Aroma Fine Indian Cuisine,673.0225698922794,"287 King St W, Toronto, ON M5V 1J5, Canada",+1 416-971-7242,3.5,224,False
The Bombay,252.8823299417424,"259 Queen Street W, Toronto, ON M5V 1Z4, Canada",+1 416-519-2550,3.0,9,False
Khazana - By Chef Sanjeev Kapoor,730.4629049778792,"261 Yonge Street, Toronto, ON M5B 1N8, Canada",+1 905-789-8738,3.5,20,False
Byblos,531.7514524319075,"11 Duncan Street, Toronto, ON M5V 3M2, Canada",+1 647-660-0909,4.5,910,False
Chaska,421.6333482160457,"218 Adelaide St W, Toronto, ON M5H 1W7, Canada",,4.0,12,False
Saffron Spice Kitchen,842.2324770341486,"459 Queen Street W, Toronto, ON M5V 2A9, Canada",+1 416-203-0222,4.0,137,False
The Host Fine Indian Cuisine,515.145252871036,"87 Elm Street, Toronto, ON M5G 0A8, Canada",+1 416-962-4678,3.5,131,False
PLANTA Toronto,177.14134457776083,"180 Queen Street W, Toronto, ON M5V 3X3, Canada",+1 647-812-1210,4.0,168,False
Indian Biriyani House,326.3174191280063,"181 Dundas St W, Toronto, ON M5G 1C7, Canada",+1 416-340-1254,2.5,71,False
Spice66,800.9813313332119,"335 Yonge And Dundas, Toronto, ON M5B 2L3, Canada",+1 416-816-2766,4.0,3,False
Matagali Restaurant,592.8143912837822,"69 Elm Street, Toronto, ON M5G 1H2, Canada",+1 416-599-9994,3.5,57,False
T|Bar,792.1741912497966,"Chelsea Hotel, 33 Gerrard Street W, Toronto, ON M5G 1Z4, Canada",+1 416-585-4961,3.5,13,False
Chaska Express,463.6799801917645,"595 Bay Street, Toronto, ON M5G 2R3, Canada",+1 647-475-1278,3.5,20,False
Fresh on Spadina,761.8678853497645,"147 Spadina Avenue, Toronto, ON M5V 2L7, Canada",+1 416-599-4442,4.0,435,False
